,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
305,Lover,7,214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,spotify:track:214nt20w5wOxJnY462klLw,0.028,0.662,0.747,0.00615,0.138,-6.926,0.0736,150.088,0.487,73
306,Lover,8,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,spotify:track:4y5bvROuBDPr5fuwXbIBZR,0.0129,0.811,0.719,1.36e-05,0.0742,-6.553,0.0497,103.979,0.865,84
307,Lover,9,12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,spotify:track:12M5uqx0ZuwkpLp5rJim1a,0.781,0.824,0.624,0.000189,0.1,-9.728,0.0827,102.012,0.248,76
308,Lover,10,2dgFqt3w9xIQRjhPtwNk3D,Death By A Thousand Cuts,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,0.454,0.712,0.732,0.0,0.319,-6.754,0.0629,94.071,0.313,75
309,Lover,11,1LLXZFeAHK9R4xUramtUKw,London Boy,spotify:track:1LLXZFeAHK9R4xUramtUKw,0.0246,0.695,0.71,0.000104,0.133,-6.639,0.05,157.925,0.557,77
310,Lover,12,4AYtqFyFbX0Xkc2wtcygTr,Soon You’ll Get Better (feat. The Chicks),spotify:track:4AYtqFyFbX0Xkc2wtcygTr,0.907,0.433,0.182,0.0,0.123,-12.566,0.0641,207.476,0.421,69
311,Lover,13,5hQSXkFgbxjZo9uCwd11so,False God,spotify:track:5hQSXkFgbxjZo9uCwd11so,0.736,0.739,0.32,0.000147,0.111,-10.862,0.239,79.97,0.351,72
312,Lover,14,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,0.00929,0.771,0.671,0.0,0.0637,-5.617,0.0553,85.026,0.714,81
313,Lover,15,1SymEzIT3H8UZfibCs3TYi,Afterglow,spotify:track:1SymEzIT3H8UZfibCs3TYi,0.13,0.756,0.449,0.0,0.114,-8.746,0.0344,111.011,0.399,78
314,Lover,16,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),spotify:track:2Rk4JlNc2TPmZe2af99d45,0.033,0.61,0.83,0.0,0.118,-4.105,0.0571,182.162,0.728,80
315,Lover,17,1SmiQ65iSAbPto6gPFlBYm,It’s Nice To Have A Friend,spotify:track:1SmiQ65iSAbPto6gPFlBYm,0.971,0.737,0.175,0.000337,0.171,-9.912,0.0401,70.008,0.545,69
316,Lover,18,1fzAuUVbzlhZ1lJAx9PtY6,Daylight,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,0.808,0.557,0.496,0.000173,0.0772,-9.602,0.0563,149.983,0.265,75
317,Taylor Swift Karaoke: reputation,1,4twNUyTpLMPWokYmCdFDCH,...Ready For It? - Karaoke Version,spotify:track:4twNUyTpLMPWokYmCdFDCH,0.0155,0.606,0.814,0.264,0.193,-8.128,0.0716,160.004,0.191,24
318,Taylor Swift Karaoke: reputation,2,4cag67C3v9ToeFivUwDUsE,End Game - Karaoke Version,spotify:track:4cag67C3v9ToeFivUwDUsE,0.000908,0.746,0.528,0.443,0.0713,-6.304,0.0449,159.043,0.0719,19
319,Taylor Swift Karaoke: reputation,3,2hecdut2HWM5JMHqLTWThq,I Did Something Bad - Karaoke Version,spotify:track:2hecdut2HWM5JMHqLTWThq,0.169,0.756,0.517,0.158,0.0588,-7.517,0.194,83.01,0.178,21
320,Taylor Swift Karaoke: reputation,4,5JtXBqKLdfzwedmlUjjqAm,Don't Blame Me - Karaoke Version,spotify:track:5JtXBqKLdfzwedmlUjjqAm,0.211,0.55,0.456,0.532,0.0291,-7.122,0.038,135.843,0.0764,24
321,Taylor Swift Karaoke: reputation,5,5Iadj8IBPrt634WW0yGPRI,Delicate - Karaoke Version,spotify:track:5Iadj8IBPrt634WW0yGPRI,0.249,0.714,0.332,0.148,0.0649,-12.043,0.0505,94.999,0.0429,23
322,Taylor Swift Karaoke: reputation,6,1zz0XSmHCFd57ne04UAp38,Look What You Made Me Do - Karaoke Version,spotify:track:1zz0XSmHCFd57ne04UAp38,0.0228,0.764,0.373,0.224,0.112,-9.283,0.0546,127.966,0.0709,23
323,Taylor Swift Karaoke: reputation,7,5oJUjUsBZcqyEhOdpif37h,So It Goes... - Karaoke Version,spotify:track:5oJUjUsBZcqyEhOdpif37h,0.072,0.256,0.53,0.284,0.202,-10.173,0.045,76.84,0.25,18
324,Taylor Swift Karaoke: reputation,8,3ZHTwJzCNDFvjLpVQiqpH6,Gorgeous - Karaoke Version,spotify:track:3ZHTwJzCNDFvjLpVQiqpH6,0.036,0.76,0.462,0.467,0.266,-7.646,0.0484,92.03,0.335,19
325,Taylor Swift Karaoke: reputation,9,7bdyzcQ0onk60hfsxDCd2X,Getaway Car - Karaoke Version,spotify:track:7bdyzcQ0onk60hfsxDCd2X,0.00515,0.497,0.682,0.768,0.0923,-8.663,0.043,172.06,0.158,22
326,Taylor Swift Karaoke: reputation,10,5EsfyTD26nlVQ0DtYo16uJ,King Of My Heart - Karaoke Version,spotify:track:5EsfyTD26nlVQ0DtYo16uJ,0.00256,0.64,0.622,0.00328,0.038,-9.626,0.0324,110.028,0.145,20
327,Taylor Swift Karaoke: reputation,11,3ZfvKQxJp4zZshiJsRPoD1,Dancing With Our Hands Tied - Karaoke Version,spotify:track:3ZfvKQxJp4zZshiJsRPoD1,0.0844,0.426,0.529,0.0986,0.101,-7.953,0.17,75.958,0.217,21
328,Taylor Swift Karaoke: reputation,12,2k0w1FGqvzVPgQ9VdTaJpe,Dress - Karaoke Version,spotify:track:2k0w1FGqvzVPgQ9VdTaJpe,0.0348,0.682,0.457,0.0205,0.217,-11.087,0.0387,120.029,0.0383,19
329,Taylor Swift Karaoke: reputation,13,0MtU9ETYyVX8YPBDCYPdMb,This Is Why We Can't Have Nice Things - Karaoke Version,spotify:track:0MtU9ETYyVX8YPBDCYPdMb,0.00927,0.594,0.757,0.000236,0.401,-5.384,0.0572,163.948,0.214,18
330,Taylor Swift Karaoke: reputation,14,1VPHQriwOsy5aGHLwwZyho,Call It What You Want - Karaoke Version,spotify:track:1VPHQriwOsy5aGHLwwZyho,0.0943,0.594,0.454,0.705,0.755,-13.01,0.0401,164.028,0.139,22
331,Taylor Swift Karaoke: reputation,15,13tYZVTtzLUJTlM7m1ivbi,New Year's Day - Karaoke Version,spotify:track:13tYZVTtzLUJTlM7m1ivbi,0.944,0.452,0.0639,2.91e-05,0.137,-16.349,0.0471,94.963,0.0767,19
332,reputation,1,2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,spotify:track:2yLa0QULdQr0qAIvVwN6B5,0.0527,0.613,0.764,0.0,0.197,-6.509,0.136,160.015,0.417,78
333,reputation,2,2x0WlnmfG39ZuDmstl9xfX,End Game,spotify:track:2x0WlnmfG39ZuDmstl9xfX,0.00845,0.649,0.589,0.0,0.108,-6.237,0.0558,159.073,0.151,76
334,reputation,3,4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,spotify:track:4svZDCRz4cJoneBpjpx8DJ,0.0679,0.696,0.602,2.11e-05,0.0696,-6.156,0.159,82.989,0.305,79
335,reputation,4,1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,0.106,0.615,0.534,1.76e-05,0.0607,-6.719,0.0386,135.917,0.193,80
336,reputation,5,6NFyWDv5CjfwuzoCkw47Xf,Delicate,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,0.216,0.75,0.404,0.000357,0.0911,-10.178,0.0682,95.045,0.0499,81
337,reputation,6,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,spotify:track:1P17dC1amhFzptugyAO7Il,0.204,0.766,0.709,1.41e-05,0.126,-6.471,0.123,128.07,0.506,81
338,reputation,7,5PxFv9yJEg9dxvbZggykro,So It Goes...,spotify:track:5PxFv9yJEg9dxvbZggykro,0.122,0.574,0.61,1.1e-06,0.13,-7.283,0.0732,74.957,0.374,70
339,reputation,8,1ZY1PqizIl78geGM4xWlEA,Gorgeous,spotify:track:1ZY1PqizIl78geGM4xWlEA,0.0713,0.8,0.535,9.48e-06,0.213,-6.684,0.135,92.027,0.451,77
340,reputation,9,0VE4kBnHJUgtMf0dy6DRmW,Getaway Car,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,0.00465,0.562,0.689,2.23e-06,0.0888,-6.745,0.127,172.054,0.351,81
341,reputation,10,7HuBDWi18s4aJM8UFnNheH,King Of My Heart,spotify:track:7HuBDWi18s4aJM8UFnNheH,0.00882,0.675,0.703,2.21e-06,0.0391,-7.902,0.0382,110.01,0.314,74
342,reputation,11,7I7JbDv63ZJJsSi24DyJrz,Dancing With Our Hands Tied,spotify:track:7I7JbDv63ZJJsSi24DyJrz,0.0604,0.624,0.691,1.1e-05,0.138,-6.686,0.196,160.024,0.284,73
343,reputation,12,6oVxXO5oQ4pTpO8RSnkzvv,Dress,spotify:track:6oVxXO5oQ4pTpO8RSnkzvv,0.0329,0.719,0.469,0.0,0.169,-8.792,0.0533,120.085,0.0851,75
344,reputation,13,07NxDD1iKCHbAldceD7QLP,This Is Why We Can't Have Nice Things,spotify:track:07NxDD1iKCHbAldceD7QLP,0.0156,0.567,0.789,0.0,0.382,-5.986,0.115,163.96,0.438,73
345,reputation,14,1GwMQaZz6Au3QLDbjbMdme,Call It What You Want,spotify:track:1GwMQaZz6Au3QLDbjbMdme,0.186,0.598,0.504,0.000221,0.34,-9.874,0.0731,163.954,0.252,76
346,reputation,15,7F5oktn5YOsR9eR5YsFtqb,New Year’s Day,spotify:track:7F5oktn5YOsR9eR5YsFtqb,0.921,0.661,0.151,0.0,0.13,-12.864,0.0354,94.922,0.23,71
347,reputation (Big Machine Radio Release Special),1,61zIoCTqx0OY5pCj26Ve9W,…Ready For It? - Commentary,spotify:track:61zIoCTqx0OY5pCj26Ve9W,0.944,0.741,0.347,0.0,0.251,-12.118,0.941,67.303,0.714,24
349,reputation (Big Machine Radio Release Special),3,5v5s9gE1UVpPaPdOxkbBwP,End Game - Commentary,spotify:track:5v5s9gE1UVpPaPdOxkbBwP,0.943,0.635,0.245,0.0,0.132,-12.614,0.942,172.909,0.565,24
351,reputation (Big Machine Radio Release Special),5,5fUE3r8hdIUQug2028aA8F,I Did Something Bad - Commentary,spotify:track:5fUE3r8hdIUQug2028aA8F,0.825,0.736,0.327,0.0,0.19,-10.994,0.892,98.753,0.731,24
353,reputation (Big Machine Radio Release Special),7,59ZmeIz57cGU5Gp9omjlYB,Don't Blame Me - Commentary,spotify:track:59ZmeIz57cGU5Gp9omjlYB,0.915,0.646,0.287,0.0,0.208,-11.839,0.943,86.424,0.647,25
355,reputation (Big Machine Radio Release Special),9,2XmWRdsQlXna2gcAn1Dquv,Delicate - Commentary,spotify:track:2XmWRdsQlXna2gcAn1Dquv,0.972,0.647,0.236,0.0,0.201,-11.896,0.943,85.319,0.487,24
357,reputation (Big Machine Radio Release Special),11,3ilBqQXWOO6FWaPyNsVUbw,Look What You Made Me Do - Commentary,spotify:track:3ilBqQXWOO6FWaPyNsVUbw,0.916,0.763,0.378,0.0,0.248,-11.809,0.957,77.411,0.584,25
359,reputation (Big Machine Radio Release Special),13,4kxj7TJF4A88P4LPeLrsoZ,So It Goes… - Commentary,spotify:track:4kxj7TJF4A88P4LPeLrsoZ,0.861,0.728,0.318,0.0,0.152,-11.377,0.948,123.703,0.527,23
361,reputation (Big Machine Radio Release Special),15,7enXOiKyiRhg84vgU8N8VS,Gorgeous - Commentary,spotify:track:7enXOiKyiRhg84vgU8N8VS,0.95,0.655,0.242,0.0,0.161,-12.29,0.942,76.531,0.729,23
363,reputation (Big Machine Radio Release Special),17,2dAXNjG5vwMAlgHzAC7vZC,Getaway Car - Commentary,spotify:track:2dAXNjG5vwMAlgHzAC7vZC,0.976,0.718,0.177,0.0,0.157,-14.138,0.945,129.971,0.478,23
365,reputation (Big Machine Radio Release Special),19,2d9Ud0fwm5Oq73F5vPSoQB,King Of My Heart - Commentary,spotify:track:2d9Ud0fwm5Oq73F5vPSoQB,0.94,0.707,0.346,0.0,0.14,-11.991,0.945,83.407,0.715,23
367,reputation (Big Machine Radio Release Special),21,73AHP8EqSH8QXqqoFXKwdW,Dancing With Our Hands Tied - Commentary,spotify:track:73AHP8EqSH8QXqqoFXKwdW,0.941,0.719,0.281,0.0,0.284,-12.218,0.951,129.863,0.507,23
369,reputation (Big Machine Radio Release Special),23,0FfnSwDzc5KuBCkhJzIL2c,Dress - Commentary,spotify:track:0FfnSwDzc5KuBCkhJzIL2c,0.955,0.692,0.312,0.0,0.0914,-12.316,0.949,100.283,0.535,23
371,reputation (Big Machine Radio Release Special),25,0Fa1vab9Ssp9ah12rhfeRz,This Is Why We Can't Have Nice Things - Commentary,spotify:track:0Fa1vab9Ssp9ah12rhfeRz,0.983,0.72,0.207,0.0,0.252,-12.672,0.927,130.302,0.54,23
373,reputation (Big Machine Radio Release Special),27,4eRp4OhES42IiokxA59E60,Call It What You Want - Commentary,spotify:track:4eRp4OhES42IiokxA59E60,0.947,0.736,0.339,0.0,0.109,-12.422,0.926,68.253,0.529,23
375,reputation (Big Machine Radio Release Special),29,518FPNbDfkkxamoeR6lGo3,New Year's Day - Commentary,spotify:track:518FPNbDfkkxamoeR6lGo3,0.982,0.719,0.158,0.0,0.257,-13.859,0.946,130.315,0.424,23
377,reputation (Big Machine Radio Release Special),31,2btS16fbQxhnO3Hbh0a83v,Radio Outro - Commentary,spotify:track:2btS16fbQxhnO3Hbh0a83v,0.952,0.774,0.298,0.0,0.147,-12.472,0.954,69.091,0.668,22
378,reputation Stadium Tour Surprise Song Playlist,1,00vJzaoxM3Eja1doBUhX0P,All Too Well,spotify:track:00vJzaoxM3Eja1doBUhX0P,0.0448,0.602,0.605,0.000334,0.128,-7.803,0.0244,93.061,0.316,44
379,reputation Stadium Tour Surprise Song Playlist,2,22C0JIVhFaczZ4t9heqREN,Wildest Dreams,spotify:track:22C0JIVhFaczZ4t9heqREN,0.0692,0.55,0.688,0.00144,0.106,-7.416,0.0897,139.997,0.465,47
380,reputation Stadium Tour Surprise Song Playlist,3,7APTsjmZbj7TFXQJAiRti4,The Best Day,spotify:track:7APTsjmZbj7TFXQJAiRti4,0.639,0.669,0.448,4.06e-06,0.158,-8.566,0.0285,126.068,0.383,37
381,reputation Stadium Tour Surprise Song Playlist,4,4V9NuhKQcUFt4cgbynHV79,Red,spotify:track:4V9NuhKQcUFt4cgbynHV79,0.0779,0.605,0.899,0.000125,0.0911,-4.273,0.0423,124.985,0.647,41
382,reputation Stadium Tour Surprise Song Playlist,5,4hCZk6WJBFQeG3P7WsyntI,Holy Ground,spotify:track:4hCZk6WJBFQeG3P7WsyntI,0.0162,0.627,0.816,0.00208,0.0965,-6.698,0.0774,157.043,0.648,37
383,reputation Stadium Tour Surprise Song Playlist,6,7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,spotify:track:7eGeUVeCEvEQrivmjl9Qn3,0.313,0.626,0.427,0.0,0.138,-6.993,0.0234,99.959,0.263,39
384,reputation Stadium Tour Surprise Song Playlist,7,7qGr3rjRhndRIpFUA5f2HJ,Our Song,spotify:track:7qGr3rjRhndRIpFUA5f2HJ,0.114,0.545,0.663,0.0,0.321,-5.05,0.0363,178.013,0.565,41
385,reputation Stadium Tour Surprise Song Playlist,8,2P5gfMtCcKP0CkmgqFMyPg,22,spotify:track:2P5gfMtCcKP0CkmgqFMyPg,0.00254,0.66,0.733,0.00146,0.0473,-6.564,0.0379,104.009,0.68,44
386,reputation Stadium Tour Surprise Song Playlist,9,2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,spotify:track:2o2IVjuqRkR9hJxtPjtAP0,0.00476,0.536,0.464,2.67e-06,0.0357,-6.761,0.0412,77.318,0.665,45
387,reputation Stadium Tour Surprise Song Playlist,10,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),spotify:track:55n9yjI6qqXh5F2mYvUc2y,0.0586,0.731,0.445,1.96e-05,0.14,-8.418,0.0533,117.97,0.106,83
388,reputation Stadium Tour Surprise Song Playlist,11,5rcHBt2aNcGFWW0jaAUe1L,Mean,spotify:track:5rcHBt2aNcGFWW0jaAUe1L,0.451,0.576,0.754,0.0,0.223,-3.982,0.0428,163.886,0.79,41
389,reputation Stadium Tour Surprise Song Playlist,12,3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,spotify:track:3aSYZ4upQ6OSNos26YeVWL,0.00364,0.765,0.656,0.00868,0.0918,-6.112,0.0504,119.997,0.545,39
391,reputation Stadium Tour Surprise Song Playlist,14,0H2UD0LfSCiRr59YMGlCuS,Fifteen,spotify:track:0H2UD0LfSCiRr59YMGlCuS,0.0717,0.55,0.628,0.0,0.138,-4.437,0.0269,95.122,0.211,37
392,reputation Stadium Tour Surprise Song Playlist,15,6FmJKLpyCt42nP2IOVEVc2,Mine,spotify:track:6FmJKLpyCt42nP2IOVEVc2,0.00302,0.621,0.779,3.22e-06,0.187,-2.943,0.0301,121.034,0.67,42
393,reputation Stadium Tour Surprise Song Playlist,16,5h2sBwpUSAndjObfU3ti2r,Sparks Fly,spotify:track:5h2sBwpUSAndjObfU3ti2r,0.041,0.61,0.782,0.0,0.16,-2.98,0.0309,114.977,0.399,40
394,reputation Stadium Tour Surprise Song Playlist,17,0YRGTdfmJPALpglAaraYUr,State Of Grace,spotify:track:0YRGTdfmJPALpglAaraYUr,0.000184,0.591,0.828,0.00113,0.0879,-5.895,0.0333,129.962,0.383,35
395,reputation Stadium Tour Surprise Song Playlist,18,6CB7DczrX9ZJB9Wkjegmaq,Haunted,spotify:track:6CB7DczrX9ZJB9Wkjegmaq,0.0648,0.431,0.949,0.0,0.0612,-2.622,0.0605,162.012,0.37,38
396,reputation Stadium Tour Surprise Song Playlist,19,1UPDfqsVIZLEiZeMuUsni2,Never Grow Up,spotify:track:1UPDfqsVIZLEiZeMuUsni2,0.824,0.714,0.309,0.0,0.136,-8.828,0.0302,124.894,0.545,36
397,reputation Stadium Tour Surprise Song Playlist,20,0r3U7SOcoj4DIEyN44Lt5z,Treacherous,spotify:track:0r3U7SOcoj4DIEyN44Lt5z,0.101,0.704,0.621,4.3e-06,0.14,-8.086,0.0334,109.995,0.395,34
398,reputation Stadium Tour Surprise Song Playlist,21,40PXEOFLJc7UIpLMrhSfW1,Babe,spotify:track:40PXEOFLJc7UIpLMrhSfW1,0.0221,0.577,0.784,0.0,0.125,-3.266,0.101,171.791,0.643,37
399,reputation Stadium Tour Surprise Song Playlist,22,3YLA3NgzFRRa7LiHMtFPby,Welcome To New York,spotify:track:3YLA3NgzFRRa7LiHMtFPby,0.0348,0.789,0.634,1.64e-06,0.302,-4.762,0.0323,116.992,0.658,38
400,reputation Stadium Tour Surprise Song Playlist,23,43sE2O3skbGBpT2tO6fzv9,Fearless,spotify:track:43sE2O3skbGBpT2tO6fzv9,0.0377,0.603,0.718,0.0,0.307,-4.401,0.0272,100.163,0.429,36
401,reputation Stadium Tour Surprise Song Playlist,24,5lg33MHs1BoUtJVClw8ZpI,Enchanted,spotify:track:5lg33MHs1BoUtJVClw8ZpI,0.0717,0.535,0.626,0.00127,0.158,-3.895,0.0274,81.963,0.218,57
402,reputation Stadium Tour Surprise Song Playlist,25,5PSOWHll3h3Vy226xSJk0M,Change,spotify:track:5PSOWHll3h3Vy226xSJk0M,0.00418,0.543,0.763,0.0,0.111,-4.206,0.0376,96.006,0.234,33
403,reputation Stadium Tour Surprise Song Playlist,26,0V3SNHDka1JSCP71HAzpxw,Ours,spotify:track:0V3SNHDka1JSCP71HAzpxw,0.469,0.61,0.56,0.0,0.087,-7.392,0.0279,159.837,0.228,47
404,reputation Stadium Tour Surprise Song Playlist,27,0GmfiNHSgkKamYgQEMYOH3,Out Of The Woods,spotify:track:0GmfiNHSgkKamYgQEMYOH3,0.000743,0.553,0.841,1.19e-05,0.341,-6.937,0.0396,92.008,0.338,40
405,reputation Stadium Tour Surprise Song Playlist,28,5hiqtrACtMJkNpaNHj0n9Z,Come Back...Be Here,spotify:track:5hiqtrACtMJkNpaNHj0n9Z,0.00471,0.483,0.548,2.01e-06,0.0997,-6.291,0.0254,79.926,0.217,35
406,reputation Stadium Tour Surprise Song Playlist,29,2RSYYe7LhKFxIi50T5XtUo,A Place in this World,spotify:track:2RSYYe7LhKFxIi50T5XtUo,0.0577,0.573,0.767,0.0,0.327,-2.929,0.0323,114.984,0.438,34
407,reputation Stadium Tour Surprise Song Playlist,30,64KRxmbqypPBlya4nxFmDn,This Love,spotify:track:64KRxmbqypPBlya4nxFmDn,0.678,0.481,0.435,0.0,0.0928,-8.795,0.0321,143.95,0.107,35
408,reputation Stadium Tour Surprise Song Playlist,31,24ksPWXKg1k7OOG57pufED,The Lucky One,spotify:track:24ksPWXKg1k7OOG57pufED,0.0352,0.706,0.505,0.0,0.13,-7.639,0.0358,117.935,0.561,34
409,reputation Stadium Tour Surprise Song Playlist,32,0kqC185OTcnuhbz4T7g5RB,Invisible,spotify:track:0kqC185OTcnuhbz4T7g5RB,0.56,0.609,0.383,0.0,0.165,-5.732,0.0243,96.005,0.224,34
410,reputation Stadium Tour Surprise Song Playlist,33,3oxgFdIlxFEDEJqn7k5TVN,Breathe,spotify:track:3oxgFdIlxFEDEJqn7k5TVN,0.416,0.442,0.48,0.0,0.129,-7.405,0.0281,73.849,0.167,36
411,reputation Stadium Tour Surprise Song Playlist,34,3EXetjrGgwIjDRNn6YA8sa,Better Man,spotify:track:3EXetjrGgwIjDRNn6YA8sa,0.123,0.502,0.843,0.0,0.0974,-3.648,0.0378,143.944,0.507,41
412,reputation Stadium Tour Surprise Song Playlist,35,5zytSTR2g0I9psX2Z12ex6,Jump Then Fall,spotify:track:5zytSTR2g0I9psX2Z12ex6,0.113,0.617,0.699,0.0,0.074,-5.712,0.0274,80.007,0.818,33
413,reputation Stadium Tour Surprise Song Playlist,36,2G679wnKfyhUOeNx910OXg,Begin Again,spotify:track:2G679wnKfyhUOeNx910OXg,0.199,0.53,0.526,3.52e-06,0.14,-8.349,0.0263,79.025,0.323,35
414,reputation Stadium Tour Surprise Song Playlist,37,4qNEi8zGIYLiMtoW8OaJdx,Tied Together with a Smile,spotify:track:4qNEi8zGIYLiMtoW8OaJdx,0.521,0.479,0.547,0.0,0.0728,-4.948,0.0275,146.147,0.238,33
415,reputation Stadium Tour Surprise Song Playlist,38,2fF3QzbGCrtrDXIdWcg1mv,The Story Of Us,spotify:track:2fF3QzbGCrtrDXIdWcg1mv,0.00556,0.547,0.808,0.000304,0.0587,-3.63,0.0398,139.908,0.65,38
416,reputation Stadium Tour Surprise Song Playlist,39,0QCS4NpURHvWdF1icdkfBw,Forever & Always,spotify:track:0QCS4NpURHvWdF1icdkfBw,0.0806,0.607,0.829,0.0,0.207,-5.02,0.0588,128.057,0.52,35
417,reputation Stadium Tour Surprise Song Playlist,40,0TYJbIHBtmWy9ugtU9BcbE,Hey Stephen,spotify:track:0TYJbIHBtmWy9ugtU9BcbE,0.191,0.843,0.541,1.85e-06,0.108,-7.361,0.0318,116.001,0.838,34
418,reputation Stadium Tour Surprise Song Playlist,41,1XLc4irbX7oQSneh6gWv3O,Speak Now,spotify:track:1XLc4irbX7oQSneh6gWv3O,0.0991,0.712,0.603,0.0,0.102,-3.753,0.0304,118.986,0.714,36
419,reputation Stadium Tour Surprise Song Playlist,42,0eTCaVOYLpJlSkbEi2jay4,Wonderland,spotify:track:0eTCaVOYLpJlSkbEi2jay4,0.0493,0.422,0.692,2.57e-05,0.177,-5.447,0.0549,184.014,0.197,39
420,reputation Stadium Tour Surprise Song Playlist,43,4RMfSYDFkcz0bKoK8fHDgR,White Horse,spotify:track:4RMfSYDFkcz0bKoK8fHDgR,0.314,0.578,0.348,0.0,0.1,-8.066,0.0257,92.673,0.218,36
421,reputation Stadium Tour Surprise Song Playlist,44,6Py8IKZqDyU8aQVrjilbJw,I'm Only Me When I'm With You,spotify:track:6Py8IKZqDyU8aQVrjilbJw,0.00454,0.556,0.933,0.000469,0.101,-3.685,0.072,143.936,0.521,35
422,reputation Stadium Tour Surprise Song Playlist,45,7txpzmA69zyk50K3ZyZSzC,Starlight,spotify:track:7txpzmA69zyk50K3ZyZSzC,0.0192,0.649,0.777,0.000487,0.234,-5.797,0.0391,126.014,0.616,34
423,reputation Stadium Tour Surprise Song Playlist,46,3qGLcmO0XnnrcpAQGZwTvA,I Know Places,spotify:track:3qGLcmO0XnnrcpAQGZwTvA,0.245,0.602,0.755,0.0,0.178,-4.991,0.071,159.965,0.495,36
424,Taylor Swift Karaoke: 1989 (Deluxe),1,64FIHbthA4RhBv6fL6DGBO,Welcome To New York - Karaoke Version,spotify:track:64FIHbthA4RhBv6fL6DGBO,0.0471,0.823,0.635,0.188,0.348,-6.293,0.0465,116.989,0.36,17
425,Taylor Swift Karaoke: 1989 (Deluxe),2,6N6V2v89hS4N9ossON5f9R,Blank Space - Karaoke Version,spotify:track:6N6V2v89hS4N9ossON5f9R,0.0381,0.605,0.69,0.00943,0.113,-4.914,0.0522,191.998,0.593,22
426,Taylor Swift Karaoke: 1989 (Deluxe),3,1Qicm51crXMvUuH4SMjobT,Style - Karaoke Version,spotify:track:1Qicm51crXMvUuH4SMjobT,0.000585,0.57,0.841,0.821,0.104,-6.12,0.0312,94.996,0.468,22
427,Taylor Swift Karaoke: 1989 (Deluxe),4,4WrJR6LJ8MtIxouKHUkTEM,Out Of The Woods - Karaoke Version,spotify:track:4WrJR6LJ8MtIxouKHUkTEM,2.71e-05,0.49,0.924,0.804,0.408,-6.497,0.0344,92.021,0.0487,20
428,Taylor Swift Karaoke: 1989 (Deluxe),5,4vWXPp6Tuf6ury2dCh0uAI,All You Had To Do Was Stay - Karaoke Version,spotify:track:4vWXPp6Tuf6ury2dCh0uAI,0.000201,0.628,0.716,0.052,0.209,-6.377,0.0346,97.01,0.599,16
429,Taylor Swift Karaoke: 1989 (Deluxe),6,4omftH10jc82Sj8VJ395C7,Shake It Off - Karaoke Version,spotify:track:4omftH10jc82Sj8VJ395C7,0.00154,0.705,0.829,0.853,0.462,-6.105,0.0977,160.029,0.831,20
430,Taylor Swift Karaoke: 1989 (Deluxe),7,3g7PbLRaKm2MmfHNyMbjJn,I Wish You Would - Karaoke Version,spotify:track:3g7PbLRaKm2MmfHNyMbjJn,0.000811,0.591,0.944,0.512,0.135,-6.179,0.0432,117.991,0.185,14
431,Taylor Swift Karaoke: 1989 (Deluxe),8,6bzWVosI1yQkHUrN22cMWE,Bad Blood - Karaoke Version,spotify:track:6bzWVosI1yQkHUrN22cMWE,0.0399,0.66,0.838,0.00186,0.238,-6.765,0.103,170.003,0.165,17
432,Taylor Swift Karaoke: 1989 (Deluxe),9,1BXM0X5BxyUUOLEf9Rv6uZ,Wildest Dreams - Karaoke Version,spotify:track:1BXM0X5BxyUUOLEf9Rv6uZ,0.0909,0.544,0.586,0.818,0.139,-10.553,0.0348,140.09,0.441,20
433,Taylor Swift Karaoke: 1989 (Deluxe),10,0uBYyYTfuuDigZvBN6HnUt,How You Get The Girl - Karaoke Version,spotify:track:0uBYyYTfuuDigZvBN6HnUt,0.000133,0.731,0.624,0.829,0.0811,-7.092,0.0457,120.012,0.467,15
434,Taylor Swift Karaoke: 1989 (Deluxe),11,7juXSUrMEd7f9ljLk7Pria,This Love - Karaoke Version,spotify:track:7juXSUrMEd7f9ljLk7Pria,0.669,0.482,0.397,0.833,0.0899,-10.138,0.0285,143.962,0.064,14
